Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38816,500,Flowers or flower buds,2015,3,5,64,2457087,9,2015,3,31,90,2457113,8
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38816,501,Open flowers,2015,3,18,77,2457100,6,2015,3,31,90,2457113,8
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38816,502,Pollen release (flowers),2015,3,18,77,2457100,6,2015,3,25,84,2457107,6
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38818,500,Flowers or flower buds,2015,3,5,64,2457087,9,2015,3,25,84,2457107,6
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38818,501,Open flowers,2015,3,18,77,2457100,6,2015,3,25,84,2457107,6
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38818,502,Pollen release (flowers),2015,3,18,77,2457100,6,2015,3,18,77,2457100,7
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,45491,500,Flowers or flower buds,2015,3,25,84,2457107,13,2015,3,25,84,2457107,7
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,45491,500,Flowers or flower buds,2015,4,23,113,2457136,15,2015,4,23,113,2457136,6
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,45491,501,Open flowers,2015,3,25,84,2457107,13,2015,3,25,84,2457107,7
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,45491,502,Pollen release (flowers),2015,3,12,71,2457094,29,2015,3,12,71,2457094,13
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46189,500,Flowers or flower buds,2015,3,25,84,2457107,42,2015,3,25,84,2457107,7
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46189,500,Flowers or flower buds,2015,4,29,119,2457142,6,2015,4,29,119,2457142,21
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46189,501,Open flowers,2015,5,28,148,2457171,8,2015,5,28,148,2457171,6
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46189,502,Pollen release (flowers),2015,2,11,42,2457065,-9999,2015,2,11,42,2457065,42
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46190,500,Flowers or flower buds,2015,4,1,91,2457114,49,2015,4,23,113,2457136,6
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46190,501,Open flowers,2015,4,1,91,2457114,49,2015,4,1,91,2457114,7
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46190,501,Open flowers,2015,4,23,113,2457136,15,2015,4,23,113,2457136,6
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46190,501,Open flowers,2015,5,28,148,2457171,8,2015,5,28,148,2457171,6
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46190,502,Pollen release (flowers),2015,4,1,91,2457114,49,2015,4,1,91,2457114,7
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46191,500,Flowers or flower buds,2015,4,23,113,2457136,22,2015,4,23,113,2457136,6
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46191,501,Open flowers,2015,4,23,113,2457136,22,2015,4,23,113,2457136,6
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,46191,502,Pollen release (flowers),2015,2,11,42,2457065,-9999,2015,2,11,42,2457065,42
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47216,500,Flowers or flower buds,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47216,501,Open flowers,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47220,500,Flowers or flower buds,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47221,500,Flowers or flower buds,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47221,501,Open flowers,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47222,500,Flowers or flower buds,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47222,501,Open flowers,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47223,500,Flowers or flower buds,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
11410,38.188091,-122.185867,90,CA,705,Quercus,agrifolia,California live oak,Plantae,47224,500,Flowers or flower buds,2015,3,15,74,2457097,42,2015,3,15,74,2457097,26
12492,38.570858,-122.688683,384,CA,705,Quercus,agrifolia,California live oak,Plantae,52345,500,Flowers or flower buds,2015,2,27,58,2457081,3,2015,3,21,80,2457103,2
12492,38.570858,-122.688683,384,CA,705,Quercus,agrifolia,California live oak,Plantae,52345,501,Open flowers,2015,3,5,64,2457087,3,2015,3,21,80,2457103,2
12492,38.570858,-122.688683,384,CA,705,Quercus,agrifolia,California live oak,Plantae,52345,502,Pollen release (flowers),2015,3,9,68,2457091,7,2015,3,16,75,2457098,7
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52439,500,Flowers or flower buds,2015,1,13,13,2457036,-9999,2015,1,14,14,2457037,51
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52439,500,Flowers or flower buds,2015,4,2,92,2457115,7,2015,5,7,127,2457150,21
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52439,501,Open flowers,2015,4,3,93,2457116,1,2015,5,7,127,2457150,21
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52439,502,Pollen release (flowers),2015,5,7,127,2457150,34,2015,5,7,127,2457150,21
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52444,500,Flowers or flower buds,2015,4,2,92,2457115,7,2015,4,2,92,2457115,35
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52444,501,Open flowers,2015,4,2,92,2457115,7,2015,5,7,127,2457150,7
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52444,502,Pollen release (flowers),2015,5,7,127,2457150,35,2015,5,7,127,2457150,7
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52447,500,Flowers or flower buds,2015,4,2,92,2457115,7,2015,5,7,127,2457150,7
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52447,501,Open flowers,2015,4,8,98,2457121,6,2015,4,8,98,2457121,29
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52447,502,Pollen release (flowers),2015,5,7,127,2457150,29,2015,5,7,127,2457150,7
12534,36.778259,-119.417931,145,CA,765,Quercus,kelloggii,California black oak,Plantae,52450,500,Flowers or flower buds,2015,3,12,71,2457094,-9999,2015,3,26,85,2457108,96
12725,37.360928,-122.130836,112,CA,757,Quercus,douglasii,blue oak,Plantae,53668,500,Flowers or flower buds,2015,10,1,274,2457297,113,2015,10,15,288,2457311,5
12725,37.360928,-122.130836,112,CA,757,Quercus,douglasii,blue oak,Plantae,53668,500,Flowers or flower buds,2015,10,22,295,2457318,2,2015,10,27,300,2457323,14
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60156,500,Flowers or flower buds,2015,1,25,25,2457048,-9999,2015,1,25,25,2457048,47
1559,39.289673,-123.373718,212,CA,765,Quercus,kelloggii,California black oak,Plantae,60708,500,Flowers or flower buds,2015,5,6,126,2457149,57,2015,5,6,126,2457149,-9999
1559,39.289673,-123.373718,212,CA,765,Quercus,kelloggii,California black oak,Plantae,60708,501,Open flowers,2015,5,6,126,2457149,57,2015,5,6,126,2457149,-9999
1559,39.289673,-123.373718,212,CA,765,Quercus,kelloggii,California black oak,Plantae,60708,502,Pollen release (flowers),2015,5,6,126,2457149,57,2015,5,6,126,2457149,-9999
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,500,Flowers or flower buds,2015,1,27,27,2457050,-9999,2015,4,9,99,2457122,16
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,500,Flowers or flower buds,2015,6,24,175,2457198,5,2015,6,27,178,2457201,5
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,500,Flowers or flower buds,2015,12,12,346,2457369,7,2015,12,29,363,2457386,-9999
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,501,Open flowers,2015,2,12,43,2457066,16,2015,3,27,86,2457109,13
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,502,Pollen release (flowers),2015,2,12,43,2457066,16,2015,2,20,51,2457074,13
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,502,Pollen release (flowers),2015,3,13,72,2457095,8,2015,3,13,72,2457095,14
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61642,500,Flowers or flower buds,2015,3,12,71,2457094,3,2015,3,26,85,2457108,7
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61642,501,Open flowers,2015,3,12,71,2457094,3,2015,3,19,78,2457101,4
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61642,501,Open flowers,2015,3,26,85,2457108,3,2015,3,26,85,2457108,4
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61642,502,Pollen release (flowers),2015,3,19,78,2457101,3,2015,3,19,78,2457101,4
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,500,Flowers or flower buds,2015,1,8,8,2457031,-9999,2015,2,5,36,2457059,21
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,500,Flowers or flower buds,2015,3,15,74,2457097,3,2015,3,15,74,2457097,19
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,500,Flowers or flower buds,2015,10,1,274,2457297,22,2015,10,18,291,2457314,18
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,500,Flowers or flower buds,2015,11,12,316,2457339,7,2015,11,12,316,2457339,12
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,500,Flowers or flower buds,2015,12,9,343,2457366,6,2015,12,9,343,2457366,14
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,501,Open flowers,2015,2,5,36,2457059,18,2015,2,5,36,2457059,10
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,501,Open flowers,2015,10,16,289,2457312,15,2015,10,18,291,2457314,18
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,501,Open flowers,2015,11,12,316,2457339,7,2015,11,12,316,2457339,3
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,501,Open flowers,2015,12,9,343,2457366,6,2015,12,9,343,2457366,11
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,502,Pollen release (flowers),2015,2,5,36,2457059,18,2015,2,5,36,2457059,10
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,502,Pollen release (flowers),2015,10,16,289,2457312,15,2015,10,18,291,2457314,18
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,502,Pollen release (flowers),2015,11,12,316,2457339,7,2015,11,12,316,2457339,3
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,502,Pollen release (flowers),2015,12,9,343,2457366,6,2015,12,9,343,2457366,11
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,500,Flowers or flower buds,2015,1,15,15,2457038,-9999,2015,2,15,46,2457069,11
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,500,Flowers or flower buds,2015,3,5,64,2457087,7,2015,3,5,64,2457087,7
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,500,Flowers or flower buds,2015,10,1,274,2457297,22,2015,10,18,291,2457314,18
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,500,Flowers or flower buds,2015,11,12,316,2457339,7,2015,11,12,316,2457339,12
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,500,Flowers or flower buds,2015,12,9,343,2457366,6,2015,12,9,343,2457366,14
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,501,Open flowers,2015,2,5,36,2457059,18,2015,2,15,46,2457069,11
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,501,Open flowers,2015,3,5,64,2457087,7,2015,3,5,64,2457087,7
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,501,Open flowers,2015,10,16,289,2457312,15,2015,10,18,291,2457314,18
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,501,Open flowers,2015,11,12,316,2457339,7,2015,11,12,316,2457339,3
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,501,Open flowers,2015,12,9,343,2457366,6,2015,12,9,343,2457366,11
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,502,Pollen release (flowers),2015,2,5,36,2457059,18,2015,2,5,36,2457059,10
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,502,Pollen release (flowers),2015,10,16,289,2457312,15,2015,10,16,289,2457312,2
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,502,Pollen release (flowers),2015,12,9,343,2457366,6,2015,12,9,343,2457366,11
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,500,Flowers or flower buds,2015,1,15,15,2457038,-9999,2015,3,15,74,2457097,19
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,500,Flowers or flower buds,2015,7,19,200,2457223,4,2015,7,19,200,2457223,18
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,500,Flowers or flower buds,2015,10,1,274,2457297,22,2015,10,18,291,2457314,18
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,500,Flowers or flower buds,2015,11,12,316,2457339,7,2015,11,15,319,2457342,9
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,500,Flowers or flower buds,2015,12,9,343,2457366,6,2015,12,9,343,2457366,14
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2015,2,5,36,2457059,18,2015,2,15,46,2457069,11
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2015,3,5,64,2457087,7,2015,3,15,74,2457097,19
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2015,7,19,200,2457223,4,2015,7,19,200,2457223,18
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2015,10,16,289,2457312,15,2015,10,18,291,2457314,18
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2015,11,12,316,2457339,7,2015,11,12,316,2457339,3
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2015,12,9,343,2457366,6,2015,12,9,343,2457366,11
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,502,Pollen release (flowers),2015,2,5,36,2457059,18,2015,2,15,46,2457069,11
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,502,Pollen release (flowers),2015,3,12,71,2457094,7,2015,3,15,74,2457097,19
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,502,Pollen release (flowers),2015,10,16,289,2457312,15,2015,10,16,289,2457312,2
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,500,Flowers or flower buds,2015,1,18,18,2457041,-9999,2015,3,15,74,2457097,19
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,500,Flowers or flower buds,2015,10,16,289,2457312,15,2015,10,18,291,2457314,18
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,501,Open flowers,2015,2,5,36,2457059,18,2015,3,15,74,2457097,19
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,501,Open flowers,2015,10,16,289,2457312,15,2015,10,18,291,2457314,18
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,502,Pollen release (flowers),2015,2,5,36,2457059,18,2015,2,5,36,2457059,10
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,502,Pollen release (flowers),2015,2,26,57,2457080,11,2015,3,12,71,2457094,3
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,502,Pollen release (flowers),2015,10,16,289,2457312,15,2015,10,16,289,2457312,2
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62837,500,Flowers or flower buds,2015,2,5,36,2457059,-9999,2015,2,15,46,2457069,11
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,500,Flowers or flower buds,2015,1,8,8,2457031,-9999,2015,2,26,57,2457080,7
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,500,Flowers or flower buds,2015,3,12,71,2457094,7,2015,3,12,71,2457094,22
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,500,Flowers or flower buds,2015,10,18,291,2457314,2,2015,10,18,291,2457314,18
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,500,Flowers or flower buds,2015,11,12,316,2457339,7,2015,11,12,316,2457339,12
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,501,Open flowers,2015,2,5,36,2457059,18,2015,2,5,36,2457059,10
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,501,Open flowers,2015,2,26,57,2457080,11,2015,2,26,57,2457080,7
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,501,Open flowers,2015,3,12,71,2457094,7,2015,3,12,71,2457094,3
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,501,Open flowers,2015,10,18,291,2457314,2,2015,10,18,291,2457314,18
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,502,Pollen release (flowers),2015,2,5,36,2457059,18,2015,2,5,36,2457059,10
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,502,Pollen release (flowers),2015,3,12,71,2457094,7,2015,3,12,71,2457094,3
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62839,500,Flowers or flower buds,2015,3,12,71,2457094,7,2015,3,12,71,2457094,22
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62839,500,Flowers or flower buds,2015,10,16,289,2457312,15,2015,10,16,289,2457312,20
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62839,500,Flowers or flower buds,2015,12,9,343,2457366,6,2015,12,9,343,2457366,14
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62839,501,Open flowers,2015,10,16,289,2457312,15,2015,10,16,289,2457312,2
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62839,502,Pollen release (flowers),2015,10,16,289,2457312,15,2015,10,16,289,2457312,2
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64710,500,Flowers or flower buds,2015,2,3,34,2457057,-9999,2015,3,22,81,2457104,7
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64710,500,Flowers or flower buds,2015,5,3,123,2457146,22,2015,5,3,123,2457146,13
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64710,501,Open flowers,2015,2,3,34,2457057,-9999,2015,2,15,46,2457069,6
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64710,501,Open flowers,2015,2,22,53,2457076,1,2015,3,22,81,2457104,7
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64710,502,Pollen release (flowers),2015,2,3,34,2457057,-9999,2015,2,15,46,2457069,6
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64710,502,Pollen release (flowers),2015,3,14,73,2457096,6,2015,3,14,73,2457096,8
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64711,500,Flowers or flower buds,2015,2,3,34,2457057,-9999,2015,3,8,67,2457090,6
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64711,500,Flowers or flower buds,2015,4,4,94,2457117,6,2015,4,11,101,2457124,22
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64711,501,Open flowers,2015,2,14,45,2457068,-9999,2015,3,8,67,2457090,6
9005,37.439407,-121.960197,0,CA,705,Quercus,agrifolia,California live oak,Plantae,64711,502,Pollen release (flowers),2015,2,21,52,2457075,6,2015,2,21,52,2457075,1
17573,38.226364,-122.653343,61,CA,704,Quercus,lobata,valley oak,Plantae,67632,500,Flowers or flower buds,2015,1,3,3,2457026,-9999,2015,1,3,3,2457026,-9999
17573,38.226364,-122.653343,61,CA,316,Quercus,garryana,Oregon white oak,Plantae,69210,500,Flowers or flower buds,2015,1,3,3,2457026,-9999,2015,1,3,3,2457026,-9999
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,70307,500,Flowers or flower buds,2015,1,15,15,2457038,8,2015,1,15,15,2457038,7
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,70308,502,Pollen release (flowers),2015,1,7,7,2457030,-9999,2015,1,7,7,2457030,8
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,70308,502,Pollen release (flowers),2015,3,26,85,2457108,21,2015,3,26,85,2457108,13
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,70309,500,Flowers or flower buds,2015,4,8,98,2457121,13,2015,5,21,141,2457164,-9999
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,70309,501,Open flowers,2015,4,8,98,2457121,13,2015,5,21,141,2457164,-9999
11170,32.929771,-116.557617,1255,CA,705,Quercus,agrifolia,California live oak,Plantae,70309,502,Pollen release (flowers),2015,1,7,7,2457030,-9999,2015,1,7,7,2457030,8
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,500,Flowers or flower buds,2015,4,13,103,2457126,-9999,2015,5,18,138,2457161,2
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,500,Flowers or flower buds,2015,5,25,145,2457168,5,2015,8,4,216,2457239,-9999
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,501,Open flowers,2015,6,30,181,2457204,20,2015,8,4,216,2457239,-9999
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,502,Pollen release (flowers),2015,4,13,103,2457126,-9999,2015,5,18,138,2457161,2
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,502,Pollen release (flowers),2015,5,25,145,2457168,5,2015,5,25,145,2457168,2
18465,39.732826,-121.833267,61,CA,704,Quercus,lobata,valley oak,Plantae,72937,500,Flowers or flower buds,2015,3,3,62,2457085,6,2015,3,24,83,2457106,7
18465,39.732826,-121.833267,61,CA,704,Quercus,lobata,valley oak,Plantae,72937,501,Open flowers,2015,3,3,62,2457085,6,2015,3,24,83,2457106,7
18465,39.732826,-121.833267,61,CA,704,Quercus,lobata,valley oak,Plantae,72937,502,Pollen release (flowers),2015,3,10,69,2457092,7,2015,3,24,83,2457106,7
17573,38.226364,-122.653343,61,CA,765,Quercus,kelloggii,California black oak,Plantae,78067,500,Flowers or flower buds,2015,1,3,3,2457026,-9999,2015,1,3,3,2457026,-9999
17573,38.226364,-122.653343,61,CA,765,Quercus,kelloggii,California black oak,Plantae,78068,500,Flowers or flower buds,2015,1,3,3,2457026,-9999,2015,1,3,3,2457026,-9999
17573,38.226364,-122.653343,61,CA,765,Quercus,kelloggii,California black oak,Plantae,78069,500,Flowers or flower buds,2015,1,3,3,2457026,-9999,2015,1,3,3,2457026,-9999
17573,38.226364,-122.653343,61,CA,765,Quercus,kelloggii,California black oak,Plantae,78070,500,Flowers or flower buds,2015,1,3,3,2457026,-9999,2015,1,3,3,2457026,-9999
17573,38.226364,-122.653343,61,CA,765,Quercus,kelloggii,California black oak,Plantae,78071,500,Flowers or flower buds,2015,1,3,3,2457026,-9999,2015,1,3,3,2457026,-9999
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78754,500,Flowers or flower buds,2015,2,15,46,2457069,8,2015,3,21,80,2457103,6
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78754,501,Open flowers,2015,2,27,58,2457081,7,2015,3,21,80,2457103,6
19550,38.574471,-122.691551,421,CA,765,Quercus,kelloggii,California black oak,Plantae,78755,500,Flowers or flower buds,2015,1,30,30,2457053,7,2015,2,7,38,2457061,8
19550,38.574471,-122.691551,421,CA,765,Quercus,kelloggii,California black oak,Plantae,78755,501,Open flowers,2015,1,30,30,2457053,7,2015,2,7,38,2457061,8
